id,license_id,date,price,type,renewable
2273,1,2024-03-03,1000,SIM,False
2274,1,2024-03-03,1000,SIM,False
2275,1,2024-03-03,1000,SIM,True
2276,1,2024-03-04,1000,SIM,True
2277,1,2024-03-04,1000,SIM,True
2278,1,2024-03-04,5000,SUPERVISION,True
2279,1,2024-03-04,100,PASS,True
2280,1,2024-03-04,5000,SUPERVISION,True
2281,1,2024-03-05,5000,SUPERVISION,True
2282,1,2024-03-05,5000,SUPERVISION,True
2283,1,2024-03-06,5000,SUPERVISION,True
2284,1,2024-03-06,1000,SIM,True
2285,1,2024-03-06,100,PASS,True
2286,1,2024-03-07,1000,SIM,True
2287,1,2024-03-07,5000,SUPERVISION,True
2288,1,2024-03-07,5000,SUPERVISION,False
2289,1,2024-03-07,5000,SUPERVISION,False
2290,1,2024-03-07,5000,SUPERVISION,False
2291,1,2024-03-07,5000,SUPERVISION,False
2292,1,2024-03-07,5000,SUPERVISION,True
2293,1,2024-03-08,5000,SUPERVISION,True
2294,1,2024-03-09,5000,SUPERVISION,False
2295,1,2024-03-09,5000,SUPERVISION,False
2296,1,2024-03-09,100,PASS,False
2297,1,2024-03-09,1000,SIM,False
2298,1,2024-03-09,5000,SUPERVISION,False
2299,1,2024-03-09,5000,SUPERVISION,False
2300,1,2024-03-10,1000,SIM,False
2301,1,2024-03-10,5000,SUPERVISION,False
2302,1,2024-03-10,5000,SUPERVISION,True
2303,1,2024-03-10,5000,SUPERVISION,True
2304,1,2024-03-10,5000,SUPERVISION,True
2305,1,2024-03-10,5000,SUPERVISION,True
2306,1,2024-03-11,100,PASS,True
2307,1,2024-03-11,5000,SUPERVISION,True
2308,1,2024-03-12,5000,SUPERVISION,True
2309,1,2024-03-12,5000,SUPERVISION,True
2310,1,2024-03-12,5000,SUPERVISION,True
2311,1,2024-03-12,5000,SUPERVISION,False
2312,1,2024-03-12,5000,SUPERVISION,False
2313,1,2024-03-12,5000,SUPERVISION,False
2314,1,2024-03-12,5000,SUPERVISION,False
2315,1,2024-03-13,5000,SUPERVISION,False
2316,1,2024-03-13,5000,SUPERVISION,False
2317,1,2024-03-13,5000,SUPERVISION,False
2318,1,2024-03-14,1000,SIM,False
2319,1,2024-03-14,5000,SUPERVISION,False
2320,1,2024-03-14,1000,SIM,False
2321,1,2024-03-15,1000,SIM,False
2322,1,2024-03-15,1000,SIM,False
2323,1,2024-03-15,1000,SIM,True
2324,1,2024-03-15,1000,SIM,True
2325,1,2024-03-15,1000,SIM,False
2326,1,2024-03-15,1000,SIM,False
2327,1,2024-03-15,1000,SIM,False
2328,1,2024-03-15,1000,SIM,True
2329,1,2024-03-16,1000,SIM,True
2330,1,2024-03-16,1000,SIM,False
2331,1,2024-03-16,1000,SIM,False
2332,1,2024-03-16,5000,SUPERVISION,False
2333,1,2024-03-16,100,PASS,False
2334,1,2024-03-16,100,PASS,True
2335,1,2024-03-16,100,PASS,True
2336,1,2024-03-17,5000,SUPERVISION,True
2337,1,2024-03-17,100,PASS,True
2338,1,2024-03-17,5000,SUPERVISION,True
2339,1,2024-03-17,5000,SUPERVISION,True
2340,1,2024-03-18,5000,SUPERVISION,True
2341,1,2024-03-18,5000,SUPERVISION,False
2342,1,2024-03-18,5000,SUPERVISION,False
2343,1,2024-03-19,5000,SUPERVISION,False
2344,1,2024-03-19,5000,SUPERVISION,True
2345,1,2024-03-19,5000,SUPERVISION,True
2346,1,2024-03-19,100,PASS,True
2347,1,2024-03-19,100,PASS,False
2348,1,2024-03-19,100,PASS,False
2349,1,2024-03-19,100,PASS,True
2350,1,2024-03-20,100,PASS,True
2351,1,2024-03-20,5000,SUPERVISION,True
2352,1,2024-03-20,5000,SUPERVISION,True
2353,1,2024-03-20,5000,SUPERVISION,True
2354,1,2024-03-21,1000,SIM,True
2355,1,2024-03-21,5000,SUPERVISION,True
2356,1,2024-03-21,1000,SIM,True
2357,1,2024-03-21,100,PASS,True
2358,1,2024-03-21,100,PASS,True
2359,1,2024-03-22,5000,SUPERVISION,True
2360,1,2024-03-22,5000,SUPERVISION,True
2361,1,2024-03-22,100,PASS,True
2362,1,2024-03-22,5000,SUPERVISION,True
2363,1,2024-03-22,5000,SUPERVISION,False
2364,1,2024-03-23,5000,SUPERVISION,False
2365,1,2024-03-23,5000,SUPERVISION,False
2366,1,2024-03-23,5000,SUPERVISION,True
2367,1,2024-03-23,5000,SUPERVISION,True
2368,1,2024-03-24,1000,SIM,True
2369,1,2024-03-24,100,PASS,True
2370,1,2024-03-25,100,PASS,True
2371,1,2024-03-25,1000,SIM,True
2372,1,2024-03-25,5000,SUPERVISION,True
2373,1,2024-03-25,1000,SIM,True
2374,1,2024-03-26,1000,SIM,False
2375,1,2024-03-26,1000,SIM,False
2376,1,2024-03-26,100,PASS,False
2377,1,2024-03-26,5000,SUPERVISION,False
2378,1,2024-03-26,5000,SUPERVISION,False
2379,1,2024-03-26,5000,SUPERVISION,True
2380,1,2024-03-26,5000,SUPERVISION,True
2381,1,2024-03-26,100,PASS,True
2382,1,2024-03-27,5000,SUPERVISION,True
2383,1,2024-03-27,1000,SIM,True
2384,1,2024-03-27,1000,SIM,True
2385,1,2024-03-28,100,PASS,True
2386,1,2024-03-28,5000,SUPERVISION,True
2387,1,2024-03-29,5000,SUPERVISION,True
2388,1,2024-03-29,5000,SUPERVISION,True
2389,1,2024-03-29,5000,SUPERVISION,True
2390,1,2024-03-29,1000,SIM,True
2391,1,2024-03-29,1000,SIM,True
2392,1,2024-03-29,5000,SUPERVISION,True
2393,1,2024-03-29,5000,SUPERVISION,False
2394,1,2024-03-29,5000,SUPERVISION,False
2395,1,2024-03-30,1000,SIM,False
2396,1,2024-03-30,1000,SIM,False
2397,1,2024-03-30,100,PASS,False
2398,1,2024-03-31,5000,SUPERVISION,False
2399,1,2024-03-31,5000,SUPERVISION,True
2400,1,2024-03-31,5000,SUPERVISION,True
2401,1,2024-03-31,5000,SUPERVISION,True
2402,1,2024-04-01,5000,SUPERVISION,True
2403,1,2024-04-01,5000,SUPERVISION,True
2404,1,2024-04-01,100,PASS,True
2405,1,2024-04-01,5000,SUPERVISION,True
2406,1,2024-04-02,5000,SUPERVISION,False
2407,1,2024-04-02,5000,SUPERVISION,False
2408,1,2024-04-02,5000,SUPERVISION,False
2409,1,2024-04-03,5000,SUPERVISION,False
2410,1,2024-04-03,5000,SUPERVISION,False
2411,1,2024-04-03,100,PASS,False
2412,1,2024-04-03,5000,SUPERVISION,False
2413,1,2024-04-03,5000,SUPERVISION,False
2414,1,2024-04-03,5000,SUPERVISION,False
2415,1,2024-04-03,5000,SUPERVISION,True
2416,1,2024-04-03,5000,SUPERVISION,True
2417,1,2024-04-03,5000,SUPERVISION,True
2418,1,2024-04-04,5000,SUPERVISION,True
2419,1,2024-04-04,5000,SUPERVISION,False
2420,1,2024-04-05,5000,SUPERVISION,False
2421,1,2024-04-05,5000,SUPERVISION,True
2422,1,2024-04-06,5000,SUPERVISION,True
2423,1,2024-04-06,100,PASS,True
2424,1,2024-04-06,5000,SUPERVISION,True
2425,1,2024-04-07,5000,SUPERVISION,False
2426,1,2024-04-07,5000,SUPERVISION,False
2427,1,2024-04-07,5000,SUPERVISION,False
2428,1,2024-04-07,5000,SUPERVISION,False
2429,1,2024-04-07,1000,SIM,False
2430,1,2024-04-07,1000,SIM,False
2431,1,2024-04-07,1000,SIM,False
2432,1,2024-04-07,1000,SIM,False
2433,1,2024-04-08,1000,SIM,False
2434,1,2024-04-08,1000,SIM,False
2435,1,2024-04-08,5000,SUPERVISION,False
2436,1,2024-04-08,100,PASS,False
2437,1,2024-04-08,5000,SUPERVISION,False
2438,1,2024-04-08,5000,SUPERVISION,False
2439,1,2024-04-08,5000,SUPERVISION,False
2440,1,2024-04-09,100,PASS,False
2441,1,2024-04-09,5000,SUPERVISION,False
2442,1,2024-04-09,5000,SUPERVISION,False
2443,1,2024-04-09,5000,SUPERVISION,False
2444,1,2024-04-09,1000,SIM,False
2445,1,2024-04-10,100,PASS,False
2446,1,2024-04-10,5000,SUPERVISION,False
2447,1,2024-04-10,5000,SUPERVISION,True
2448,1,2024-04-10,5000,SUPERVISION,True
2449,1,2024-04-10,5000,SUPERVISION,True
2450,1,2024-04-10,5000,SUPERVISION,True
2451,1,2024-04-11,5000,SUPERVISION,True
2452,1,2024-04-11,5000,SUPERVISION,True
2453,1,2024-04-12,5000,SUPERVISION,False
2454,1,2024-04-12,5000,SUPERVISION,False
2455,1,2024-04-12,5000,SUPERVISION,False
2456,1,2024-04-12,1000,SIM,False
2457,1,2024-04-13,100,PASS,False
2458,1,2024-04-13,5000,SUPERVISION,False
2459,1,2024-04-13,5000,SUPERVISION,True
2460,1,2024-04-13,5000,SUPERVISION,True
2461,1,2024-04-14,5000,SUPERVISION,True
2462,1,2024-04-14,1000,SIM,True
2463,1,2024-04-14,1000,SIM,True
2464,1,2024-04-14,100,PASS,True
2465,1,2024-04-14,100,PASS,False
2466,1,2024-04-14,100,PASS,False
2467,1,2024-04-15,5000,SUPERVISION,False
2468,1,2024-04-16,5000,SUPERVISION,False
2469,1,2024-04-16,5000,SUPERVISION,False
2470,1,2024-04-16,5000,SUPERVISION,False
2471,1,2024-04-16,5000,SUPERVISION,True
2472,1,2024-04-16,5000,SUPERVISION,True
2473,1,2024-04-16,5000,SUPERVISION,True
2474,1,2024-04-16,5000,SUPERVISION,True
2475,1,2024-04-16,5000,SUPERVISION,True
2476,1,2024-04-16,5000,SUPERVISION,False
2477,1,2024-04-16,5000,SUPERVISION,False
2478,1,2024-04-17,5000,SUPERVISION,True
2479,1,2024-04-17,5000,SUPERVISION,True
2480,1,2024-04-17,5000,SUPERVISION,True
2481,1,2024-04-17,1000,SIM,True
2482,1,2024-04-17,5000,SUPERVISION,True
2483,1,2024-04-17,5000,SUPERVISION,True
2484,1,2024-04-18,5000,SUPERVISION,False
2485,1,2024-04-19,5000,SUPERVISION,False
2486,1,2024-04-19,5000,SUPERVISION,True
2487,1,2024-04-20,5000,SUPERVISION,True
2488,1,2024-04-20,5000,SUPERVISION,True
2489,1,2024-04-20,1000,SIM,True
2490,1,2024-04-20,5000,SUPERVISION,True
2491,1,2024-04-20,5000,SUPERVISION,True
2492,1,2024-04-20,1000,SIM,True
2493,1,2024-04-20,100,PASS,True
2494,1,2024-04-20,5000,SUPERVISION,True
2495,1,2024-04-20,1000,SIM,True
2496,1,2024-04-21,1000,SIM,True
2497,1,2024-04-21,1000,SIM,True
2498,1,2024-04-21,1000,SIM,True
2499,1,2024-04-21,1000,SIM,True
2500,1,2024-04-21,100,PASS,True
2501,1,2024-04-21,5000,SUPERVISION,True
2502,1,2024-04-22,5000,SUPERVISION,True
2503,1,2024-04-22,5000,SUPERVISION,True
2504,1,2024-04-22,5000,SUPERVISION,True
2505,1,2024-04-22,5000,SUPERVISION,True
2506,1,2024-04-22,5000,SUPERVISION,True
2507,1,2024-04-23,1000,SIM,True
2508,1,2024-04-23,5000,SUPERVISION,True
2509,1,2024-04-23,5000,SUPERVISION,True
2510,1,2024-04-23,5000,SUPERVISION,True
2511,1,2024-04-23,5000,SUPERVISION,True
2512,1,2024-04-23,5000,SUPERVISION,True
2513,1,2024-04-23,5000,SUPERVISION,True
2514,1,2024-04-24,5000,SUPERVISION,True
2515,1,2024-04-24,5000,SUPERVISION,False
2516,1,2024-04-24,5000,SUPERVISION,False
2517,1,2024-04-24,5000,SUPERVISION,False
2518,1,2024-04-24,5000,SUPERVISION,False
2519,1,2024-04-25,5000,SUPERVISION,False
2520,1,2024-04-25,5000,SUPERVISION,False
2521,1,2024-04-25,1000,SIM,False
2522,1,2024-04-26,5000,SUPERVISION,False
2523,1,2024-04-26,5000,SUPERVISION,False
2524,1,2024-04-26,5000,SUPERVISION,True
2525,1,2024-04-26,5000,SUPERVISION,True
2526,1,2024-04-27,5000,SUPERVISION,True
2527,1,2024-04-27,1000,SIM,True
2528,1,2024-04-27,5000,SUPERVISION,True
2529,1,2024-04-28,5000,SUPERVISION,True
2530,1,2024-04-28,5000,SUPERVISION,True
2531,1,2024-04-28,5000,SUPERVISION,True
2532,1,2024-04-28,5000,SUPERVISION,True
2533,1,2024-04-28,100,PASS,True
2534,1,2024-04-28,5000,SUPERVISION,True
2535,1,2024-04-28,5000,SUPERVISION,False
2536,1,2024-04-28,5000,SUPERVISION,False
2537,1,2024-04-29,5000,SUPERVISION,False
2538,1,2024-04-29,5000,SUPERVISION,False
2539,1,2024-04-30,5000,SUPERVISION,False
2540,1,2024-04-30,5000,SUPERVISION,False
2541,1,2024-04-30,5000,SUPERVISION,False
2542,1,2024-04-30,5000,SUPERVISION,False
2543,1,2024-04-30,5000,SUPERVISION,True
2544,1,2024-05-01,5000,SUPERVISION,True
2545,1,2024-05-01,5000,SUPERVISION,True
2546,1,2024-05-01,1000,SIM,True
2547,1,2024-05-01,5000,SUPERVISION,True
2548,1,2024-05-01,100,PASS,True
2549,1,2024-05-01,1000,SIM,True
2550,1,2024-05-01,1000,SIM,True
2551,1,2024-05-01,100,PASS,True
2552,1,2024-05-02,5000,SUPERVISION,True
2553,1,2024-05-02,5000,SUPERVISION,False
2554,1,2024-05-02,5000,SUPERVISION,False
2555,1,2024-05-02,5000,SUPERVISION,False
2556,1,2024-05-03,5000,SUPERVISION,False
2557,1,2024-05-03,5000,SUPERVISION,False
2558,1,2024-05-03,5000,SUPERVISION,False
2559,1,2024-05-03,5000,SUPERVISION,False
2560,1,2024-05-04,5000,SUPERVISION,False
2561,1,2024-05-04,5000,SUPERVISION,False
2562,1,2024-05-04,5000,SUPERVISION,False
2563,1,2024-05-04,5000,SUPERVISION,True
2564,1,2024-05-04,5000,SUPERVISION,True
2565,1,2024-05-04,1000,SIM,True
2566,1,2024-05-05,1000,SIM,True
2567,1,2024-05-05,5000,SUPERVISION,True
2568,1,2024-05-05,1000,SIM,True
2569,1,2024-05-05,1000,SIM,False
2570,1,2024-05-05,1000,SIM,False
2571,1,2024-05-05,100,PASS,False
2572,1,2024-05-05,5000,SUPERVISION,False
2573,1,2024-05-06,5000,SUPERVISION,True
2574,1,2024-05-06,5000,SUPERVISION,True
2575,1,2024-05-06,5000,SUPERVISION,True
2576,1,2024-05-06,5000,SUPERVISION,False
2577,1,2024-05-07,5000,SUPERVISION,False
2578,1,2024-05-07,5000,SUPERVISION,False
2579,1,2024-05-07,1000,SIM,False
2580,1,2024-05-07,5000,SUPERVISION,False
2581,1,2024-05-07,100,PASS,False
2582,1,2024-05-07,100,PASS,False
2583,1,2024-05-07,5000,SUPERVISION,False
2584,1,2024-05-07,5000,SUPERVISION,False
2585,1,2024-05-07,5000,SUPERVISION,False
2586,1,2024-05-08,1000,SIM,False
2587,1,2024-05-08,5000,SUPERVISION,False
2588,1,2024-05-08,5000,SUPERVISION,False
2589,1,2024-05-09,5000,SUPERVISION,False
2590,1,2024-05-09,100,PASS,False
2591,1,2024-05-09,1000,SIM,False
2592,1,2024-05-10,1000,SIM,False
2593,1,2024-05-10,5000,SUPERVISION,False
2594,1,2024-05-10,5000,SUPERVISION,True
2595,1,2024-05-10,5000,SUPERVISION,True
2596,1,2024-05-11,1000,SIM,True
2597,1,2024-05-11,100,PASS,True
2598,1,2024-05-11,5000,SUPERVISION,True
2599,1,2024-05-11,1000,SIM,True
2600,1,2024-05-11,5000,SUPERVISION,True
2601,1,2024-05-11,5000,SUPERVISION,True
2602,1,2024-05-12,5000,SUPERVISION,True
2603,1,2024-05-12,5000,SUPERVISION,True
2604,1,2024-05-12,5000,SUPERVISION,True
2605,1,2024-05-12,100,PASS,True
2606,1,2024-05-12,100,PASS,False
2607,1,2024-05-13,100,PASS,False
2608,1,2024-05-13,1000,SIM,False
2609,1,2024-05-13,1000,SIM,True
2610,1,2024-05-13,1000,SIM,True
2611,1,2024-05-14,5000,SUPERVISION,True
2612,1,2024-05-14,5000,SUPERVISION,False
2613,1,2024-05-14,5000,SUPERVISION,False
2614,1,2024-05-14,1000,SIM,False
2615,1,2024-05-14,1000,SIM,False
2616,1,2024-05-15,5000,SUPERVISION,False
2617,1,2024-05-15,5000,SUPERVISION,False
2618,1,2024-05-15,5000,SUPERVISION,False
2619,1,2024-05-15,5000,SUPERVISION,False
2620,1,2024-05-15,1000,SIM,False
2621,1,2024-05-16,1000,SIM,False
2622,1,2024-05-16,1000,SIM,False
2623,1,2024-05-16,1000,SIM,False
2624,1,2024-05-16,100,PASS,False
2625,1,2024-05-16,100,PASS,False
2626,1,2024-05-16,100,PASS,True
2627,1,2024-05-16,100,PASS,True
2628,1,2024-05-16,100,PASS,True
2629,1,2024-05-17,100,PASS,True
2630,1,2024-05-17,100,PASS,False
2631,1,2024-05-17,100,PASS,False
2632,1,2024-05-17,100,PASS,False
2633,1,2024-05-17,5000,SUPERVISION,False
2634,1,2024-05-18,5000,SUPERVISION,False
2635,1,2024-05-18,5000,SUPERVISION,False
2636,1,2024-05-18,5000,SUPERVISION,False
2637,1,2024-05-18,1000,SIM,False
2638,1,2024-05-18,1000,SIM,False
2639,1,2024-05-18,100,PASS,False
2640,1,2024-05-19,5000,SUPERVISION,False
2641,1,2024-05-19,5000,SUPERVISION,True
2642,1,2024-05-19,5000,SUPERVISION,True
2643,1,2024-05-20,5000,SUPERVISION,True
2644,1,2024-05-20,1000,SIM,True
2645,1,2024-05-20,1000,SIM,False
2646,1,2024-05-22,1000,SIM,False
2647,1,2024-05-22,5000,SUPERVISION,False
2648,1,2024-05-22,1000,SIM,False
2649,1,2024-05-22,100,PASS,False
2650,1,2024-05-22,5000,SUPERVISION,False
2651,1,2024-05-22,1000,SIM,False
2652,1,2024-05-22,5000,SUPERVISION,False
2653,1,2024-05-22,5000,SUPERVISION,False
2654,1,2024-05-22,1000,SIM,False
2655,1,2024-05-23,5000,SUPERVISION,False
2656,1,2024-05-23,5000,SUPERVISION,False
2657,1,2024-05-23,5000,SUPERVISION,False
2658,1,2024-05-23,5000,SUPERVISION,True
2659,1,2024-05-24,5000,SUPERVISION,True
2660,1,2024-05-24,100,PASS,True
2661,1,2024-05-24,100,PASS,True
2662,1,2024-05-24,100,PASS,False
2663,1,2024-05-25,100,PASS,False
2664,1,2024-05-25,100,PASS,False
2665,1,2024-05-25,100,PASS,True
2666,1,2024-05-26,100,PASS,True
2667,1,2024-05-26,5000,SUPERVISION,True
2668,1,2024-05-27,1000,SIM,True
2669,1,2024-05-27,1000,SIM,True
2670,1,2024-05-27,100,PASS,True
2671,1,2024-05-28,100,PASS,True
2672,1,2024-05-28,5000,SUPERVISION,True
2673,1,2024-05-28,5000,SUPERVISION,True
2674,1,2024-05-28,5000,SUPERVISION,False
2675,1,2024-05-29,5000,SUPERVISION,False
2676,1,2024-05-29,5000,SUPERVISION,True
2677,1,2024-05-29,5000,SUPERVISION,True
2678,1,2024-05-29,5000,SUPERVISION,True
2679,1,2024-05-29,5000,SUPERVISION,True
2680,1,2024-05-29,5000,SUPERVISION,True
2681,1,2024-05-29,1000,SIM,True
2682,1,2024-05-29,5000,SUPERVISION,True
2683,1,2024-05-30,5000,SUPERVISION,False
2684,1,2024-05-30,5000,SUPERVISION,False
2685,1,2024-05-30,1000,SIM,False
2686,1,2024-05-30,1000,SIM,False
2687,1,2024-05-30,5000,SUPERVISION,False
2688,1,2024-05-31,5000,SUPERVISION,False
2689,1,2024-05-31,5000,SUPERVISION,False
2690,1,2024-05-31,5000,SUPERVISION,True
2691,1,2024-05-31,5000,SUPERVISION,True
2692,1,2024-05-31,5000,SUPERVISION,True
2693,1,2024-05-31,5000,SUPERVISION,True
2694,1,2024-05-31,5000,SUPERVISION,True
2695,1,2024-05-31,5000,SUPERVISION,True
2696,1,2024-05-31,5000,SUPERVISION,True
2697,1,2024-06-01,100,PASS,True
2698,1,2024-06-01,1000,SIM,True
2699,1,2024-06-01,100,PASS,True
2700,1,2024-06-01,5000,SUPERVISION,True
2701,1,2024-06-01,5000,SUPERVISION,False
2702,1,2024-06-01,5000,SUPERVISION,False
2703,1,2024-06-01,1000,SIM,False
2704,1,2024-06-01,100,PASS,False
2705,1,2024-06-01,5000,SUPERVISION,False
2706,1,2024-06-01,5000,SUPERVISION,False
2707,1,2024-06-02,5000,SUPERVISION,True
2708,1,2024-06-02,5000,SUPERVISION,True
2709,1,2024-06-02,5000,SUPERVISION,False
2710,1,2024-06-02,5000,SUPERVISION,False
2711,1,2024-06-02,5000,SUPERVISION,True
2712,1,2024-06-03,5000,SUPERVISION,True
2713,1,2024-06-03,5000,SUPERVISION,False
2714,1,2024-06-03,5000,SUPERVISION,False
2715,1,2024-06-03,1000,SIM,False
2716,1,2024-06-04,1000,SIM,False
2717,1,2024-06-04,1000,SIM,True
2718,1,2024-06-04,1000,SIM,True
2719,1,2024-06-04,1000,SIM,True
2720,1,2024-06-05,5000,SUPERVISION,True
2721,1,2024-06-05,5000,SUPERVISION,True
2722,1,2024-06-05,5000,SUPERVISION,True
2723,1,2024-06-05,1000,SIM,True
2724,1,2024-06-05,5000,SUPERVISION,True
2725,1,2024-06-06,1000,SIM,True
2726,1,2024-06-06,100,PASS,True
2727,1,2024-06-06,1000,SIM,True
2728,1,2024-06-06,1000,SIM,False
2729,1,2024-06-06,1000,SIM,False
2730,1,2024-06-07,5000,SUPERVISION,False
2731,1,2024-06-07,5000,SUPERVISION,True
2732,1,2024-06-07,5000,SUPERVISION,True
2733,1,2024-06-07,5000,SUPERVISION,False
2734,1,2024-06-07,5000,SUPERVISION,False
2735,1,2024-06-07,5000,SUPERVISION,False
2736,1,2024-06-08,5000,SUPERVISION,False
2737,1,2024-06-08,5000,SUPERVISION,False
2738,1,2024-06-08,1000,SIM,False
2739,1,2024-06-08,1000,SIM,False
2740,1,2024-06-08,5000,SUPERVISION,False
2741,1,2024-06-08,5000,SUPERVISION,False
2742,1,2024-06-08,5000,SUPERVISION,True
2743,1,2024-06-08,5000,SUPERVISION,True
2744,1,2024-06-09,5000,SUPERVISION,True
2745,1,2024-06-09,5000,SUPERVISION,False
2746,1,2024-06-09,5000,SUPERVISION,False
2747,1,2024-06-09,5000,SUPERVISION,True
2748,1,2024-06-09,5000,SUPERVISION,True
2749,1,2024-06-09,5000,SUPERVISION,False
2750,1,2024-06-10,5000,SUPERVISION,False
2751,1,2024-06-10,5000,SUPERVISION,False
2752,1,2024-06-10,1000,SIM,False
2753,1,2024-06-10,5000,SUPERVISION,False
2754,1,2024-06-10,5000,SUPERVISION,True
2755,1,2024-06-11,5000,SUPERVISION,True
2756,1,2024-06-11,1000,SIM,True
2757,1,2024-06-11,5000,SUPERVISION,True
2758,1,2024-06-11,1000,SIM,True
2759,1,2024-06-11,1000,SIM,True
2760,1,2024-06-12,100,PASS,True
2761,1,2024-06-12,5000,SUPERVISION,True
2762,1,2024-06-12,5000,SUPERVISION,True
2763,1,2024-06-12,5000,SUPERVISION,True
2764,1,2024-06-12,1000,SIM,True
2765,1,2024-06-12,1000,SIM,False
2766,1,2024-06-12,1000,SIM,False
2767,1,2024-06-13,1000,SIM,False
2768,1,2024-06-13,5000,SUPERVISION,False
2769,1,2024-06-13,5000,SUPERVISION,False
2770,1,2024-06-13,5000,SUPERVISION,False
2771,1,2024-06-13,1000,SIM,False
2772,1,2024-06-14,5000,SUPERVISION,False
2773,1,2024-06-14,100,PASS,False
2774,1,2024-06-14,5000,SUPERVISION,False
2775,1,2024-06-15,5000,SUPERVISION,False
2776,1,2024-06-15,1000,SIM,False
2777,1,2024-06-15,1000,SIM,False
2778,1,2024-06-15,1000,SIM,False
2779,1,2024-06-15,5000,SUPERVISION,False
2780,1,2024-06-15,5000,SUPERVISION,False
2781,1,2024-06-15,5000,SUPERVISION,False
2782,1,2024-06-16,5000,SUPERVISION,False
2783,1,2024-06-16,5000,SUPERVISION,False
2784,1,2024-06-16,5000,SUPERVISION,False
2785,1,2024-06-16,5000,SUPERVISION,False
2786,1,2024-06-16,1000,SIM,False
2787,1,2024-06-16,100,PASS,False
2788,1,2024-06-16,100,PASS,False
2789,1,2024-06-16,1000,SIM,False
2790,1,2024-06-18,5000,SUPERVISION,False
2791,1,2024-06-18,100,PASS,False
2792,1,2024-06-18,5000,SUPERVISION,False
2793,1,2024-06-18,100,PASS,False
2794,1,2024-06-19,100,PASS,True
2795,1,2024-06-19,100,PASS,True
2796,1,2024-06-19,5000,SUPERVISION,True
2797,1,2024-06-19,1000,SIM,True
2798,1,2024-06-20,5000,SUPERVISION,True
2799,1,2024-06-21,1000,SIM,True
2800,1,2024-06-21,100,PASS,True
2801,1,2024-06-21,5000,SUPERVISION,True
2802,1,2024-06-21,5000,SUPERVISION,False
2803,1,2024-06-21,5000,SUPERVISION,False
2804,1,2024-06-21,5000,SUPERVISION,False
2805,1,2024-06-21,1000,SIM,False
2806,1,2024-06-22,5000,SUPERVISION,False
2807,1,2024-06-22,100,PASS,False
2808,1,2024-06-22,5000,SUPERVISION,False
2809,1,2024-06-22,100,PASS,False
2810,1,2024-06-22,5000,SUPERVISION,False
2811,1,2024-06-22,1000,SIM,False
2812,1,2024-06-23,5000,SUPERVISION,False
2813,1,2024-06-23,1000,SIM,False
2814,1,2024-06-23,5000,SUPERVISION,False
2815,1,2024-06-23,5000,SUPERVISION,False
2816,1,2024-06-23,1000,SIM,False
2817,1,2024-06-23,1000,SIM,False
2818,1,2024-06-23,1000,SIM,True
2819,1,2024-06-24,1000,SIM,True
2820,1,2024-06-24,100,PASS,True
2821,1,2024-06-25,5000,SUPERVISION,True
2822,1,2024-06-26,5000,SUPERVISION,True
2823,1,2024-06-26,1000,SIM,True
2824,1,2024-06-26,1000,SIM,True
2825,1,2024-06-26,5000,SUPERVISION,True
2826,1,2024-06-26,5000,SUPERVISION,True
2827,1,2024-06-26,5000,SUPERVISION,True
2828,1,2024-06-26,5000,SUPERVISION,True
2829,1,2024-06-26,1000,SIM,True
2830,1,2024-06-26,100,PASS,True
2831,1,2024-06-27,5000,SUPERVISION,True
2832,1,2024-06-27,5000,SUPERVISION,True
2833,1,2024-06-27,5000,SUPERVISION,True
2834,1,2024-06-28,5000,SUPERVISION,False
2835,1,2024-06-28,5000,SUPERVISION,False
2836,1,2024-06-28,5000,SUPERVISION,True
2837,1,2024-06-28,5000,SUPERVISION,True
2838,1,2024-06-29,5000,SUPERVISION,True
2839,1,2024-06-29,5000,SUPERVISION,True
2840,1,2024-06-29,5000,SUPERVISION,True
2841,1,2024-06-29,5000,SUPERVISION,True
2842,1,2024-06-29,5000,SUPERVISION,True
2843,1,2024-06-30,5000,SUPERVISION,False
2844,1,2024-06-30,5000,SUPERVISION,False
2845,1,2024-07-01,5000,SUPERVISION,False
2846,1,2024-07-01,5000,SUPERVISION,False
2847,1,2024-07-01,1000,SIM,False
2848,1,2024-07-02,5000,SUPERVISION,False
2849,1,2024-07-02,5000,SUPERVISION,False
2850,1,2024-07-02,5000,SUPERVISION,False
2851,1,2024-07-02,5000,SUPERVISION,False
2852,1,2024-07-02,5000,SUPERVISION,False
2853,1,2024-07-02,5000,SUPERVISION,False
2854,1,2024-07-03,5000,SUPERVISION,True
2855,1,2024-07-03,5000,SUPERVISION,True
2856,1,2024-07-03,5000,SUPERVISION,False
2857,1,2024-07-03,5000,SUPERVISION,False
2858,1,2024-07-03,5000,SUPERVISION,False
2859,1,2024-07-03,5000,SUPERVISION,False
2860,1,2024-07-03,1000,SIM,False
2861,1,2024-07-03,100,PASS,False
2862,1,2024-07-04,5000,SUPERVISION,False
2863,1,2024-07-04,5000,SUPERVISION,False
2864,1,2024-07-04,5000,SUPERVISION,True
2865,1,2024-07-04,5000,SUPERVISION,True
2866,1,2024-07-04,5000,SUPERVISION,True
2867,1,2024-07-05,5000,SUPERVISION,True
2868,1,2024-07-05,5000,SUPERVISION,True
2869,1,2024-07-05,5000,SUPERVISION,False
