date,type,active_license_count,active_license_price,inactive_license_count,daily_active_diff,daily_price_diff,daily_inactive_diff
2023-05-29,PASS,0,0,0,0.0,0,0.0
2023-05-29,SIM,8,8000.0,1,1.0,1000.0,1.0
2023-05-29,SUPERVISION,3,15000.0,2,-1.0,-5000.0,-1.0
2023-05-30,PASS,1,100.0,0,1.0,100.0,0.0
2023-05-30,SIM,6,6000.0,1,-2.0,-2000.0,0.0
2023-05-30,SUPERVISION,4,20000.0,2,1.0,5000.0,0.0
2023-05-31,PASS,0,0,0,-1.0,-100.0,0.0
2023-05-31,SIM,7,7000.0,1,1.0,1000.0,0.0
2023-05-31,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-06-01,PASS,1,100.0,0,1.0,100.0,0.0
2023-06-01,SIM,7,7000.0,1,0.0,0.0,0.0
2023-06-01,SUPERVISION,4,20000.0,1,0.0,0.0,-1.0
2023-06-02,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-02,SIM,5,5000.0,2,-2.0,-2000.0,1.0
2023-06-02,SUPERVISION,4,20000.0,2,0.0,0.0,1.0
2023-06-03,PASS,0,0,0,-1.0,-100.0,0.0
2023-06-03,SIM,5,5000.0,1,0.0,0.0,-1.0
2023-06-03,SUPERVISION,5,25000.0,3,1.0,5000.0,1.0
2023-06-04,PASS,0,0.0,1,0.0,0.0,1.0
2023-06-04,SIM,6,6000.0,0,1.0,1000.0,-1.0
2023-06-04,SUPERVISION,5,25000.0,2,0.0,0.0,-1.0
2023-06-05,PASS,2,200.0,1,2.0,200.0,0.0
2023-06-05,SIM,4,4000.0,0,-2.0,-2000.0,0.0
2023-06-05,SUPERVISION,6,30000.0,1,1.0,5000.0,-1.0
2023-06-06,PASS,2,200.0,0,0.0,0.0,-1.0
2023-06-06,SIM,4,4000.0,0,0.0,0.0,0.0
2023-06-06,SUPERVISION,6,30000.0,2,0.0,0.0,1.0
2023-06-07,PASS,1,100.0,2,-1.0,-100.0,2.0
2023-06-07,SIM,4,4000.0,0,0.0,0.0,0.0
2023-06-07,SUPERVISION,5,25000.0,2,-1.0,-5000.0,0.0
2023-06-08,PASS,1,100.0,1,0.0,0.0,-1.0
2023-06-08,SIM,4,4000.0,0,0.0,0.0,0.0
2023-06-08,SUPERVISION,6,30000.0,2,1.0,5000.0,0.0
2023-06-09,PASS,1,100.0,2,0.0,0.0,1.0
2023-06-09,SIM,4,4000.0,0,0.0,0.0,0.0
2023-06-09,SUPERVISION,5,25000.0,2,-1.0,-5000.0,0.0
2023-06-10,PASS,1,100.0,0,0.0,0.0,-2.0
2023-06-10,SIM,5,5000.0,0,1.0,1000.0,0.0
2023-06-10,SUPERVISION,6,30000.0,2,1.0,5000.0,0.0
2023-06-11,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-11,SIM,5,5000.0,0,0.0,0.0,0.0
2023-06-11,SUPERVISION,5,25000.0,3,-1.0,-5000.0,1.0
2023-06-12,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-12,SIM,5,5000.0,0,0.0,0.0,0.0
2023-06-12,SUPERVISION,4,20000.0,4,-1.0,-5000.0,1.0
2023-06-13,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-13,SIM,6,6000.0,0,1.0,1000.0,0.0
2023-06-13,SUPERVISION,4,20000.0,3,0.0,0.0,-1.0
2023-06-14,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-14,SIM,5,5000.0,0,-1.0,-1000.0,0.0
2023-06-14,SUPERVISION,4,20000.0,4,0.0,0.0,1.0
2023-06-15,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-15,SIM,5,5000.0,1,0.0,0.0,1.0
2023-06-15,SUPERVISION,4,20000.0,3,0.0,0.0,-1.0
2023-06-16,PASS,1,100.0,0,0.0,0.0,0.0
2023-06-16,SIM,4,4000.0,3,-1.0,-1000.0,2.0
2023-06-16,SUPERVISION,4,20000.0,2,0.0,0.0,-1.0
2023-06-17,PASS,2,200.0,0,1.0,100.0,0.0
2023-06-17,SIM,4,4000.0,2,0.0,0.0,-1.0
2023-06-17,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-06-18,PASS,3,300.0,0,1.0,100.0,0.0
2023-06-18,SIM,4,4000.0,2,0.0,0.0,0.0
2023-06-18,SUPERVISION,3,15000.0,2,-1.0,-5000.0,0.0
2023-06-19,PASS,2,200.0,0,-1.0,-100.0,0.0
2023-06-19,SIM,4,4000.0,2,0.0,0.0,0.0
2023-06-19,SUPERVISION,5,25000.0,1,2.0,10000.0,-1.0
2023-06-20,PASS,2,200.0,0,0.0,0.0,0.0
2023-06-20,SIM,4,4000.0,2,0.0,0.0,0.0
2023-06-20,SUPERVISION,4,20000.0,2,-1.0,-5000.0,1.0
2023-06-21,PASS,1,100.0,0,-1.0,-100.0,0.0
2023-06-21,SIM,4,4000.0,2,0.0,0.0,0.0
2023-06-21,SUPERVISION,5,25000.0,2,1.0,5000.0,0.0
2023-06-22,PASS,2,200.0,0,1.0,100.0,0.0
2023-06-22,SIM,5,5000.0,2,1.0,1000.0,0.0
2023-06-22,SUPERVISION,4,20000.0,1,-1.0,-5000.0,-1.0
2023-06-23,PASS,1,100.0,0,-1.0,-100.0,0.0
2023-06-23,SIM,5,5000.0,2,0.0,0.0,0.0
2023-06-23,SUPERVISION,5,25000.0,1,1.0,5000.0,0.0
2023-06-24,PASS,2,200.0,1,1.0,100.0,1.0
2023-06-24,SIM,6,6000.0,1,1.0,1000.0,-1.0
2023-06-24,SUPERVISION,3,15000.0,1,-2.0,-10000.0,0.0
2023-06-25,PASS,1,100.0,1,-1.0,-100.0,0.0
2023-06-25,SIM,6,6000.0,1,0.0,0.0,0.0
2023-06-25,SUPERVISION,4,20000.0,1,1.0,5000.0,0.0
2023-06-26,PASS,1,100.0,1,0.0,0.0,0.0
2023-06-26,SIM,6,6000.0,1,0.0,0.0,0.0
2023-06-26,SUPERVISION,3,15000.0,2,-1.0,-5000.0,1.0
2023-06-27,PASS,1,100.0,1,0.0,0.0,0.0
2023-06-27,SIM,5,5000.0,2,-1.0,-1000.0,1.0
2023-06-27,SUPERVISION,3,15000.0,2,0.0,0.0,0.0
2023-06-28,PASS,1,100.0,1,0.0,0.0,0.0
2023-06-28,SIM,5,5000.0,1,0.0,0.0,-1.0
2023-06-28,SUPERVISION,2,10000.0,4,-1.0,-5000.0,2.0
2023-06-29,PASS,1,100.0,1,0.0,0.0,0.0
2023-06-29,SIM,5,5000.0,1,0.0,0.0,0.0
2023-06-29,SUPERVISION,3,15000.0,3,1.0,5000.0,-1.0
2023-06-30,PASS,1,100.0,1,0.0,0.0,0.0
2023-06-30,SIM,6,6000.0,1,1.0,1000.0,0.0
2023-06-30,SUPERVISION,2,10000.0,3,-1.0,-5000.0,0.0
2023-07-01,PASS,1,100.0,0,0.0,0.0,-1.0
2023-07-01,SIM,6,6000.0,1,0.0,0.0,0.0
2023-07-01,SUPERVISION,3,15000.0,3,1.0,5000.0,0.0
2023-07-02,PASS,0,0.0,1,-1.0,-100.0,1.0
2023-07-02,SIM,5,5000.0,1,-1.0,-1000.0,0.0
2023-07-02,SUPERVISION,4,20000.0,3,1.0,5000.0,0.0
2023-07-03,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-03,SIM,6,6000.0,1,1.0,1000.0,0.0
2023-07-03,SUPERVISION,3,15000.0,3,-1.0,-5000.0,0.0
2023-07-04,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-04,SIM,6,6000.0,1,0.0,0.0,0.0
2023-07-04,SUPERVISION,2,10000.0,4,-1.0,-5000.0,1.0
2023-07-05,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-05,SIM,6,6000.0,1,0.0,0.0,0.0
2023-07-05,SUPERVISION,2,10000.0,4,0.0,0.0,0.0
2023-07-06,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-06,SIM,5,5000.0,1,-1.0,-1000.0,0.0
2023-07-06,SUPERVISION,2,10000.0,5,0.0,0.0,1.0
2023-07-07,PASS,1,100.0,1,1.0,100.0,0.0
2023-07-07,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2023-07-07,SUPERVISION,3,15000.0,4,1.0,5000.0,-1.0
2023-07-08,PASS,1,100.0,1,0.0,0.0,0.0
2023-07-08,SIM,4,4000.0,1,0.0,0.0,0.0
2023-07-08,SUPERVISION,3,15000.0,4,0.0,0.0,0.0
2023-07-09,PASS,0,0.0,1,-1.0,-100.0,0.0
2023-07-09,SIM,4,4000.0,2,0.0,0.0,1.0
2023-07-09,SUPERVISION,3,15000.0,4,0.0,0.0,0.0
2023-07-10,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-10,SIM,4,4000.0,2,0.0,0.0,0.0
2023-07-10,SUPERVISION,3,15000.0,4,0.0,0.0,0.0
2023-07-11,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-11,SIM,5,5000.0,1,1.0,1000.0,-1.0
2023-07-11,SUPERVISION,2,10000.0,5,-1.0,-5000.0,1.0
2023-07-12,PASS,0,0.0,2,0.0,0.0,1.0
2023-07-12,SIM,4,4000.0,2,-1.0,-1000.0,1.0
2023-07-12,SUPERVISION,4,20000.0,2,2.0,10000.0,-3.0
2023-07-13,PASS,0,0.0,1,0.0,0.0,-1.0
2023-07-13,SIM,4,4000.0,3,0.0,0.0,1.0
2023-07-13,SUPERVISION,3,15000.0,3,-1.0,-5000.0,1.0
2023-07-14,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-14,SIM,4,4000.0,3,0.0,0.0,0.0
2023-07-14,SUPERVISION,3,15000.0,3,0.0,0.0,0.0
2023-07-15,PASS,1,100.0,1,1.0,100.0,0.0
2023-07-15,SIM,4,4000.0,3,0.0,0.0,0.0
2023-07-15,SUPERVISION,2,10000.0,3,-1.0,-5000.0,0.0
2023-07-16,PASS,0,0.0,1,-1.0,-100.0,0.0
2023-07-16,SIM,4,4000.0,2,0.0,0.0,-1.0
2023-07-16,SUPERVISION,3,15000.0,4,1.0,5000.0,1.0
2023-07-17,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-17,SIM,4,4000.0,0,0.0,0.0,-2.0
2023-07-17,SUPERVISION,4,20000.0,5,1.0,5000.0,1.0
2023-07-18,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-18,SIM,4,4000.0,0,0.0,0.0,0.0
2023-07-18,SUPERVISION,5,25000.0,4,1.0,5000.0,-1.0
2023-07-19,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-19,SIM,4,4000.0,1,0.0,0.0,1.0
2023-07-19,SUPERVISION,4,20000.0,4,-1.0,-5000.0,0.0
2023-07-20,PASS,0,0.0,1,0.0,0.0,0.0
2023-07-20,SIM,4,4000.0,1,0.0,0.0,0.0
2023-07-20,SUPERVISION,4,20000.0,4,0.0,0.0,0.0
2023-07-21,PASS,1,100.0,1,1.0,100.0,0.0
2023-07-21,SIM,5,5000.0,0,1.0,1000.0,-1.0
2023-07-21,SUPERVISION,3,15000.0,4,-1.0,-5000.0,0.0
2023-07-22,PASS,1,100.0,1,0.0,0.0,0.0
2023-07-22,SIM,4,4000.0,0,-1.0,-1000.0,0.0
2023-07-22,SUPERVISION,5,25000.0,3,2.0,10000.0,-1.0
2023-07-23,PASS,3,300.0,1,2.0,200.0,0.0
2023-07-23,SIM,3,3000.0,0,-1.0,-1000.0,0.0
2023-07-23,SUPERVISION,5,25000.0,3,0.0,0.0,0.0
2023-07-24,PASS,2,200.0,1,-1.0,-100.0,0.0
2023-07-24,SIM,4,4000.0,0,1.0,1000.0,0.0
2023-07-24,SUPERVISION,4,20000.0,4,-1.0,-5000.0,1.0
2023-07-25,PASS,2,200.0,1,0.0,0.0,0.0
2023-07-25,SIM,4,4000.0,0,0.0,0.0,0.0
2023-07-25,SUPERVISION,4,20000.0,4,0.0,0.0,0.0
2023-07-26,PASS,2,200.0,1,0.0,0.0,0.0
2023-07-26,SIM,4,4000.0,1,0.0,0.0,1.0
2023-07-26,SUPERVISION,3,15000.0,4,-1.0,-5000.0,0.0
2023-07-27,PASS,2,200.0,1,0.0,0.0,0.0
2023-07-27,SIM,5,5000.0,0,1.0,1000.0,-1.0
2023-07-27,SUPERVISION,3,15000.0,4,0.0,0.0,0.0
2023-07-28,PASS,2,200.0,1,0.0,0.0,0.0
2023-07-28,SIM,5,5000.0,1,0.0,0.0,1.0
2023-07-28,SUPERVISION,3,15000.0,3,0.0,0.0,-1.0
2023-07-29,PASS,2,200.0,1,0.0,0.0,0.0
2023-07-29,SIM,3,3000.0,2,-2.0,-2000.0,1.0
2023-07-29,SUPERVISION,4,20000.0,3,1.0,5000.0,0.0
2023-07-30,PASS,3,300.0,0,1.0,100.0,-1.0
2023-07-30,SIM,3,3000.0,2,0.0,0.0,0.0
2023-07-30,SUPERVISION,4,20000.0,3,0.0,0.0,0.0
2023-07-31,PASS,3,300.0,0,0.0,0.0,0.0
2023-07-31,SIM,3,3000.0,2,0.0,0.0,0.0
2023-07-31,SUPERVISION,3,15000.0,4,-1.0,-5000.0,1.0
2023-08-01,PASS,4,400.0,0,1.0,100.0,0.0
2023-08-01,SIM,3,3000.0,1,0.0,0.0,-1.0
2023-08-01,SUPERVISION,3,15000.0,4,0.0,0.0,0.0
2023-08-02,PASS,3,300.0,0,-1.0,-100.0,0.0
2023-08-02,SIM,3,3000.0,1,0.0,0.0,0.0
2023-08-02,SUPERVISION,4,20000.0,4,1.0,5000.0,0.0
2023-08-03,PASS,3,300.0,0,0.0,0.0,0.0
2023-08-03,SIM,3,3000.0,1,0.0,0.0,0.0
2023-08-03,SUPERVISION,5,25000.0,3,1.0,5000.0,-1.0
2023-08-04,PASS,3,300.0,0,0.0,0.0,0.0
2023-08-04,SIM,4,4000.0,2,1.0,1000.0,1.0
2023-08-04,SUPERVISION,3,15000.0,3,-2.0,-10000.0,0.0
2023-08-05,PASS,4,400.0,0,1.0,100.0,0.0
2023-08-05,SIM,3,3000.0,1,-1.0,-1000.0,-1.0
2023-08-05,SUPERVISION,4,20000.0,3,1.0,5000.0,0.0
2023-08-06,PASS,5,500.0,0,1.0,100.0,0.0
2023-08-06,SIM,3,3000.0,1,0.0,0.0,0.0
2023-08-06,SUPERVISION,4,20000.0,3,0.0,0.0,0.0
2023-08-07,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-07,SIM,3,3000.0,1,0.0,0.0,0.0
2023-08-07,SUPERVISION,3,15000.0,4,-1.0,-5000.0,1.0
2023-08-08,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-08,SIM,3,3000.0,0,0.0,0.0,-1.0
2023-08-08,SUPERVISION,5,25000.0,3,2.0,10000.0,-1.0
2023-08-09,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-09,SIM,4,4000.0,0,1.0,1000.0,0.0
2023-08-09,SUPERVISION,4,20000.0,3,-1.0,-5000.0,0.0
2023-08-10,PASS,4,400.0,1,-1.0,-100.0,1.0
2023-08-10,SIM,4,4000.0,1,0.0,0.0,1.0
2023-08-10,SUPERVISION,4,20000.0,2,0.0,0.0,-1.0
2023-08-11,PASS,5,500.0,1,1.0,100.0,0.0
2023-08-11,SIM,4,4000.0,0,0.0,0.0,-1.0
2023-08-11,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-08-12,PASS,5,500.0,0,0.0,0.0,-1.0
2023-08-12,SIM,4,4000.0,0,0.0,0.0,0.0
2023-08-12,SUPERVISION,5,25000.0,2,1.0,5000.0,0.0
2023-08-13,PASS,4,400.0,0,-1.0,-100.0,0.0
2023-08-13,SIM,4,4000.0,0,0.0,0.0,0.0
2023-08-13,SUPERVISION,6,30000.0,2,1.0,5000.0,0.0
2023-08-14,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-14,SIM,6,6000.0,1,2.0,2000.0,1.0
2023-08-14,SUPERVISION,3,15000.0,2,-3.0,-15000.0,0.0
2023-08-15,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-15,SIM,4,4000.0,0,-2.0,-2000.0,-1.0
2023-08-15,SUPERVISION,6,30000.0,2,3.0,15000.0,0.0
2023-08-16,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-16,SIM,5,5000.0,0,1.0,1000.0,0.0
2023-08-16,SUPERVISION,5,25000.0,2,-1.0,-5000.0,0.0
2023-08-17,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-17,SIM,5,5000.0,0,0.0,0.0,0.0
2023-08-17,SUPERVISION,5,25000.0,3,0.0,0.0,1.0
2023-08-18,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-18,SIM,6,6000.0,0,1.0,1000.0,0.0
2023-08-18,SUPERVISION,3,15000.0,4,-2.0,-10000.0,1.0
2023-08-19,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-19,SIM,6,6000.0,0,0.0,0.0,0.0
2023-08-19,SUPERVISION,4,20000.0,3,1.0,5000.0,-1.0
2023-08-20,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-20,SIM,5,5000.0,0,-1.0,-1000.0,0.0
2023-08-20,SUPERVISION,4,20000.0,4,0.0,0.0,1.0
2023-08-21,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-21,SIM,5,5000.0,0,0.0,0.0,0.0
2023-08-21,SUPERVISION,5,25000.0,3,1.0,5000.0,-1.0
2023-08-22,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-22,SIM,6,6000.0,0,1.0,1000.0,0.0
2023-08-22,SUPERVISION,3,15000.0,4,-2.0,-10000.0,1.0
2023-08-23,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-23,SIM,5,5000.0,1,-1.0,-1000.0,1.0
2023-08-23,SUPERVISION,5,25000.0,2,2.0,10000.0,-2.0
2023-08-24,PASS,4,400.0,0,0.0,0.0,0.0
2023-08-24,SIM,5,5000.0,1,0.0,0.0,0.0
2023-08-24,SUPERVISION,4,20000.0,3,-1.0,-5000.0,1.0
2023-08-25,PASS,5,500.0,0,1.0,100.0,0.0
2023-08-25,SIM,6,6000.0,0,1.0,1000.0,-1.0
2023-08-25,SUPERVISION,4,20000.0,2,0.0,0.0,-1.0
2023-08-26,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-26,SIM,6,6000.0,0,0.0,0.0,0.0
2023-08-26,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-08-27,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-27,SIM,5,5000.0,0,-1.0,-1000.0,0.0
2023-08-27,SUPERVISION,4,20000.0,3,0.0,0.0,1.0
2023-08-28,PASS,5,500.0,0,0.0,0.0,0.0
2023-08-28,SIM,6,6000.0,0,1.0,1000.0,0.0
2023-08-28,SUPERVISION,3,15000.0,3,-1.0,-5000.0,0.0
2023-08-29,PASS,6,600.0,0,1.0,100.0,0.0
2023-08-29,SIM,5,5000.0,1,-1.0,-1000.0,1.0
2023-08-29,SUPERVISION,1,5000.0,4,-2.0,-10000.0,1.0
2023-08-30,PASS,6,600.0,0,0.0,0.0,0.0
2023-08-30,SIM,5,5000.0,2,0.0,0.0,1.0
2023-08-30,SUPERVISION,1,5000.0,3,0.0,0.0,-1.0
2023-08-31,PASS,5,500.0,0,-1.0,-100.0,0.0
2023-08-31,SIM,5,5000.0,2,0.0,0.0,0.0
2023-08-31,SUPERVISION,3,15000.0,2,2.0,10000.0,-1.0
2023-09-01,PASS,5,500.0,0,0.0,0.0,0.0
2023-09-01,SIM,6,6000.0,2,1.0,1000.0,0.0
2023-09-01,SUPERVISION,2,10000.0,2,-1.0,-5000.0,0.0
2023-09-02,PASS,5,500.0,1,0.0,0.0,1.0
2023-09-02,SIM,5,5000.0,1,-1.0,-1000.0,-1.0
2023-09-02,SUPERVISION,3,15000.0,2,1.0,5000.0,0.0
2023-09-03,PASS,5,500.0,1,0.0,0.0,0.0
2023-09-03,SIM,5,5000.0,2,0.0,0.0,1.0
2023-09-03,SUPERVISION,2,10000.0,2,-1.0,-5000.0,0.0
2023-09-04,PASS,7,700.0,1,2.0,200.0,0.0
2023-09-04,SIM,5,5000.0,2,0.0,0.0,0.0
2023-09-04,SUPERVISION,1,5000.0,1,-1.0,-5000.0,-1.0
2023-09-05,PASS,6,600.0,0,-1.0,-100.0,-1.0
2023-09-05,SIM,5,5000.0,2,0.0,0.0,0.0
2023-09-05,SUPERVISION,2,10000.0,2,1.0,5000.0,1.0
2023-09-06,PASS,5,500.0,0,-1.0,-100.0,0.0
2023-09-06,SIM,5,5000.0,3,0.0,0.0,1.0
2023-09-06,SUPERVISION,3,15000.0,1,1.0,5000.0,-1.0
2023-09-07,PASS,5,500.0,0,0.0,0.0,0.0
2023-09-07,SIM,5,5000.0,3,0.0,0.0,0.0
2023-09-07,SUPERVISION,2,10000.0,2,-1.0,-5000.0,1.0
2023-09-08,PASS,4,400.0,1,-1.0,-100.0,1.0
2023-09-08,SIM,5,5000.0,2,0.0,0.0,-1.0
2023-09-08,SUPERVISION,4,20000.0,1,2.0,10000.0,-1.0
2023-09-09,PASS,4,400.0,1,0.0,0.0,0.0
2023-09-09,SIM,5,5000.0,2,0.0,0.0,0.0
2023-09-09,SUPERVISION,4,20000.0,1,0.0,0.0,0.0
2023-09-10,PASS,4,400.0,1,0.0,0.0,0.0
2023-09-10,SIM,5,5000.0,3,0.0,0.0,1.0
2023-09-10,SUPERVISION,3,15000.0,1,-1.0,-5000.0,0.0
2023-09-11,PASS,3,300.0,1,-1.0,-100.0,0.0
2023-09-11,SIM,7,7000.0,3,2.0,2000.0,0.0
2023-09-11,SUPERVISION,2,10000.0,1,-1.0,-5000.0,0.0
2023-09-12,PASS,2,200.0,1,-1.0,-100.0,0.0
2023-09-12,SIM,7,7000.0,4,0.0,0.0,1.0
2023-09-12,SUPERVISION,2,10000.0,1,0.0,0.0,0.0
2023-09-13,PASS,2,200.0,1,0.0,0.0,0.0
2023-09-13,SIM,7,7000.0,3,0.0,0.0,-1.0
2023-09-13,SUPERVISION,3,15000.0,1,1.0,5000.0,0.0
2023-09-14,PASS,2,200.0,0,0.0,0.0,-1.0
2023-09-14,SIM,8,8000.0,4,1.0,1000.0,1.0
2023-09-14,SUPERVISION,0,0.0,3,-3.0,-15000.0,2.0
2023-09-15,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-15,SIM,8,8000.0,3,0.0,0.0,-1.0
2023-09-15,SUPERVISION,1,5000.0,3,1.0,5000.0,0.0
2023-09-16,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-16,SIM,7,7000.0,3,-1.0,-1000.0,0.0
2023-09-16,SUPERVISION,1,5000.0,4,0.0,0.0,1.0
2023-09-17,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-17,SIM,8,8000.0,1,1.0,1000.0,-2.0
2023-09-17,SUPERVISION,1,5000.0,5,0.0,0.0,1.0
2023-09-18,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-18,SIM,8,8000.0,1,0.0,0.0,0.0
2023-09-18,SUPERVISION,2,10000.0,4,1.0,5000.0,-1.0
2023-09-19,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-19,SIM,8,8000.0,1,0.0,0.0,0.0
2023-09-19,SUPERVISION,3,15000.0,3,1.0,5000.0,-1.0
2023-09-20,PASS,3,300.0,0,1.0,100.0,0.0
2023-09-20,SIM,7,7000.0,1,-1.0,-1000.0,0.0
2023-09-20,SUPERVISION,3,15000.0,3,0.0,0.0,0.0
2023-09-21,PASS,2,200.0,1,-1.0,-100.0,1.0
2023-09-21,SIM,7,7000.0,1,0.0,0.0,0.0
2023-09-21,SUPERVISION,4,20000.0,2,1.0,5000.0,-1.0
2023-09-22,PASS,2,200.0,0,0.0,0.0,-1.0
2023-09-22,SIM,7,7000.0,1,0.0,0.0,0.0
2023-09-22,SUPERVISION,4,20000.0,3,0.0,0.0,1.0
2023-09-23,PASS,2,200.0,0,0.0,0.0,0.0
2023-09-23,SIM,8,8000.0,1,1.0,1000.0,0.0
2023-09-23,SUPERVISION,3,15000.0,3,-1.0,-5000.0,0.0
2023-09-24,PASS,3,300.0,0,1.0,100.0,0.0
2023-09-24,SIM,7,7000.0,1,-1.0,-1000.0,0.0
2023-09-24,SUPERVISION,5,25000.0,2,2.0,10000.0,-1.0
2023-09-25,PASS,4,400.0,0,1.0,100.0,0.0
2023-09-25,SIM,5,5000.0,1,-2.0,-2000.0,0.0
2023-09-25,SUPERVISION,6,30000.0,2,1.0,5000.0,0.0
2023-09-26,PASS,4,400.0,1,0.0,0.0,1.0
2023-09-26,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2023-09-26,SUPERVISION,7,35000.0,1,1.0,5000.0,-1.0
2023-09-27,PASS,4,400.0,2,0.0,0.0,1.0
2023-09-27,SIM,4,4000.0,1,0.0,0.0,0.0
2023-09-27,SUPERVISION,6,30000.0,1,-1.0,-5000.0,0.0
2023-09-28,PASS,4,400.0,3,0.0,0.0,1.0
2023-09-28,SIM,4,4000.0,1,0.0,0.0,0.0
2023-09-28,SUPERVISION,5,25000.0,1,-1.0,-5000.0,0.0
2023-09-29,PASS,4,400.0,2,0.0,0.0,-1.0
2023-09-29,SIM,4,4000.0,1,0.0,0.0,0.0
2023-09-29,SUPERVISION,5,25000.0,2,0.0,0.0,1.0
2023-09-30,PASS,4,400.0,2,0.0,0.0,0.0
2023-09-30,SIM,5,5000.0,1,1.0,1000.0,0.0
2023-09-30,SUPERVISION,4,20000.0,2,-1.0,-5000.0,0.0
2023-10-01,PASS,4,400.0,2,0.0,0.0,0.0
2023-10-01,SIM,5,5000.0,2,0.0,0.0,1.0
2023-10-01,SUPERVISION,4,20000.0,1,0.0,0.0,-1.0
2023-10-02,PASS,4,400.0,2,0.0,0.0,0.0
2023-10-02,SIM,6,6000.0,2,1.0,1000.0,0.0
2023-10-02,SUPERVISION,3,15000.0,1,-1.0,-5000.0,0.0
2023-10-03,PASS,4,400.0,1,0.0,0.0,-1.0
2023-10-03,SIM,5,5000.0,2,-1.0,-1000.0,0.0
2023-10-03,SUPERVISION,4,20000.0,2,1.0,5000.0,1.0
2023-10-04,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-04,SIM,5,5000.0,2,0.0,0.0,0.0
2023-10-04,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-10-05,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-05,SIM,6,6000.0,1,1.0,1000.0,-1.0
2023-10-05,SUPERVISION,4,20000.0,2,0.0,0.0,0.0
2023-10-06,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-06,SIM,6,6000.0,2,0.0,0.0,1.0
2023-10-06,SUPERVISION,3,15000.0,2,-1.0,-5000.0,0.0
2023-10-07,PASS,5,500.0,1,1.0,100.0,0.0
2023-10-07,SIM,6,6000.0,2,0.0,0.0,0.0
2023-10-07,SUPERVISION,3,15000.0,1,0.0,0.0,-1.0
2023-10-08,PASS,4,400.0,1,-1.0,-100.0,0.0
2023-10-08,SIM,6,6000.0,3,0.0,0.0,1.0
2023-10-08,SUPERVISION,3,15000.0,1,0.0,0.0,0.0
2023-10-09,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-09,SIM,6,6000.0,2,0.0,0.0,-1.0
2023-10-09,SUPERVISION,3,15000.0,2,0.0,0.0,1.0
2023-10-10,PASS,4,400.0,0,0.0,0.0,-1.0
2023-10-10,SIM,5,5000.0,3,-1.0,-1000.0,1.0
2023-10-10,SUPERVISION,4,20000.0,2,1.0,5000.0,0.0
2023-10-11,PASS,4,400.0,0,0.0,0.0,0.0
2023-10-11,SIM,5,5000.0,4,0.0,0.0,1.0
2023-10-11,SUPERVISION,4,20000.0,1,0.0,0.0,-1.0
2023-10-12,PASS,4,400.0,1,0.0,0.0,1.0
2023-10-12,SIM,6,6000.0,1,1.0,1000.0,-3.0
